"","y1_statefips","y1_countyfips","n2","Year"
"38319","17","043",72194,2016
"38320","17","045",729,2016
"38321","17","047",427,2016
"38322","17","049",1859,2016
"38323","17","051",952,2016
"38324","17","053",919,2016
"38325","17","055",2039,2016
"38326","17","057",1600,2016
"38327","17","059",249,2016
"38328","17","061",485,2016
"38329","17","063",4037,2016
"38330","17","065",393,2016
"38331","17","067",975,2016
"38332","17","069",115,2016
"38333","17","071",308,2016
"38334","17","073",2742,2016
"38335","17","075",1634,2016
"38336","17","077",4576,2016
"38337","17","079",366,2016
"38338","17","081",1949,2016
"38339","17","083",1194,2016
"38340","17","085",1306,2016
"38341","17","087",660,2016
"38342","17","089",37175,2016
"38343","17","091",5586,2016
"38344","17","093",12504,2016
"38345","17","095",2398,2016
"38346","17","097",44506,2016
"38347","17","099",5523,2016
"38348","17","101",688,2016
"38349","17","103",1993,2016
"38350","17","105",1854,2016
"38351","17","107",1411,2016
"38352","17","109",2043,2016
"38353","17","111",19741,2016
"38354","17","113",11029,2016
"38355","17","115",5292,2016
"38356","17","117",2459,2016
"38357","17","119",13129,2016
"38358","17","121",1895,2016
"38359","17","123",879,2016
"38360","17","125",756,2016
"38361","17","127",709,2016
"38362","17","129",829,2016
"38363","17","131",896,2016
"38364","17","133",1560,2016
"38365","17","135",1434,2016
"38366","17","137",1891,2016
"38367","17","139",854,2016
"38368","17","141",3231,2016
"38369","17","143",13517,2016
"38370","17","145",912,2016
"38371","17","147",1147,2016
"38372","17","149",645,2016
"38373","17","151",123,2016
"38374","17","153",363,2016
"38375","17","155",292,2016
"38376","17","157",1372,2016
"38377","17","159",695,2016
"38378","17","161",8455,2016
"38379","17","163",17679,2016
"38380","17","165",1183,2016
"38381","17","167",10098,2016
"38382","17","169",384,2016
"38383","17","171",277,2016
"38384","17","173",1214,2016
"38385","17","175",278,2016
"38386","17","177",2292,2016
"38387","17","179",7878,2016
"38388","17","181",689,2016
"38389","17","183",3588,2016
"38390","17","185",544,2016
"38391","17","187",1039,2016
"38392","17","189",898,2016
"38393","17","191",741,2016
"38394","17","193",744,2016
"38395","17","195",2679,2016
"38396","17","197",44168,2016
"38397","17","199",4203,2016
"38398","17","201",14496,2016
"38399","17","203",2686,2016
"38400","18","001",1449,2016
"38401","18","003",16969,2016
"38402","18","005",5734,2016
"38403","18","007",662,2016
"38404","18","009",803,2016
"38405","18","011",5412,2016
"38406","18","013",1223,2016
"38407","18","015",1450,2016
"38408","18","017",2031,2016
"38409","18","019",8603,2016
"38410","18","021",1606,2016
"38411","18","023",1749,2016
"38412","18","025",598,2016
"38413","18","027",1432,2016
"38414","18","029",2874,2016
"38415","18","031",1697,2016
"38416","18","033",2624,2016
"38417","18","035",6128,2016
"38418","18","037",1934,2016
"38419","18","039",10627,2016
"38420","18","041",1034,2016
"38421","18","043",6424,2016
"38422","18","045",1042,2016
"38423","18","047",1286,2016
"38424","18","049",1267,2016
"38425","18","051",1783,2016
"38426","18","053",3032,2016
"38427","18","055",1715,2016
"38428","18","057",24362,2016
"38429","18","059",5811,2016
"38430","18","061",2198,2016
"38431","18","063",12492,2016
"38432","18","065",2633,2016
"38433","18","067",4442,2016
"38434","18","069",2061,2016
"38435","18","071",2551,2016
"38436","18","073",2153,2016
"38437","18","075",1056,2016
"38438","18","077",1667,2016
"38439","18","079",1508,2016
"38440","18","081",13038,2016
"38441","18","083",1902,2016
"38442","18","085",4794,2016
"38443","18","087",2221,2016
"38444","18","089",24199,2016
"38445","18","091",5248,2016
"38446","18","093",1999,2016
"38447","18","095",6871,2016
"38448","18","097",65967,2016
"38449","18","099",2738,2016
"38450","18","101",523,2016
"38451","18","103",2242,2016
"38452","18","105",9810,2016
"38453","18","107",1956,2016
"38454","18","109",5015,2016
"38455","18","111",1016,2016
"38456","18","113",3100,2016
"38457","18","115",472,2016
"38458","18","117",1010,2016
"38459","18","119",1464,2016
"38460","18","121",832,2016
"38461","18","123",830,2016
"38462","18","125",718,2016
"38463","18","127",10438,2016
"38464","18","129",1485,2016
"38465","18","131",724,2016
"38466","18","133",2161,2016
"38467","18","135",1449,2016
"38468","18","137",1797,2016
"38469","18","139",1090,2016
"38470","18","141",14789,2016
"38471","18","143",1334,2016
"38472","18","145",2865,2016
"38473","18","147",1112,2016
"38474","18","149",1370,2016
"38475","18","151",2168,2016
"38476","18","153",1003,2016
"38477","18","155",667,2016
"38478","18","157",12535,2016
"38479","18","159",1005,2016
"38480","18","161",470,2016
"38481","18","163",10662,2016
"38482","18","165",916,2016
"38483","18","167",5598,2016
"38484","18","169",1488,2016
"38485","18","171",572,2016
"38486","18","173",4485,2016
"38487","18","175",1436,2016
"38488","18","177",3035,2016
"38489","18","179",1598,2016
"38490","18","181",1710,2016
"38491","18","183",2064,2016
"38492","19","001",392,2016
"38493","19","003",160,2016
"38494","19","005",624,2016
"38495","19","007",644,2016
"38496","19","009",322,2016
"38497","19","011",1611,2016
"38498","19","013",7666,2016
"38499","19","015",1821,2016
"38500","19","017",1536,2016
"38501","19","019",1052,2016
"38502","19","021",1493,2016
"38503","19","023",789,2016
"38504","19","025",525,2016
"38505","19","027",1087,2016
"38506","19","029",735,2016
"38507","19","031",1126,2016
"38508","19","033",2410,2016
"38509","19","035",554,2016
"38510","19","037",584,2016
"38511","19","039",650,2016
"38512","19","041",1119,2016
"38513","19","043",882,2016
"38514","19","045",2678,2016
"38515","19","047",904,2016
"38516","19","049",9089,2016
"38517","19","051",388,2016
"38518","19","053",534,2016
"38519","19","055",940,2016
"38520","19","057",2360,2016
"38521","19","059",1122,2016
"38522","19","061",4367,2016
"38523","19","063",662,2016
"38524","19","065",1146,2016
"38525","19","067",868,2016
"38526","19","069",562,2016
"38527","19","071",379,2016
"38528","19","073",507,2016
"38529","19","075",700,2016
"38530","19","077",720,2016
"38531","19","079",989,2016
"38532","19","081",652,2016
"38533","19","083",999,2016
"38534","19","085",775,2016
"38535","19","087",1159,2016
"38536","19","089",451,2016
"38537","19","091",593,2016
"38538","19","093",377,2016
"38539","19","095",984,2016
"38540","19","097",977,2016
"38541","19","099",2170,2016
"38542","19","101",1061,2016
"38543","19","103",11674,2016
"38544","19","105",1033,2016
"38545","19","107",519,2016
"38546","19","109",755,2016
"38547","19","111",1561,2016
"38548","19","113",11256,2016
"38549","19","115",645,2016
"38550","19","117",444,2016
"38551","19","119",509,2016
"38552","19","121",1064,2016
"38553","19","123",1311,2016
"38554","19","125",1925,2016
"38555","19","127",2244,2016
"38556","19","129",1082,2016
"38557","19","131",451,2016
"38558","19","133",484,2016
"38559","19","135",392,2016
"38560","19","137",653,2016
"38561","19","139",2531,2016
"38562","19","141",825,2016
"38563","19","143",343,2016
"38564","19","145",881,2016
"38565","19","147",545,2016
"38566","19","149",1399,2016
"38567","19","151",368,2016
"38568","19","153",29914,2016
"38569","19","155",5323,2016
"38570","19","157",1204,2016
"38571","19","159",275,2016
"38572","19","161",456,2016
"38573","19","163",10605,2016
"38574","19","165",643,2016
"38575","19","167",1491,2016
"38576","19","169",7374,2016
"38577","19","171",1198,2016
"38578","19","173",335,2016
"38579","19","175",761,2016
"38580","19","177",389,2016
"38581","19","179",2252,2016
"38582","19","181",3394,2016
"38583","19","183",1282,2016
"38584","19","185",301,2016
"38585","19","187",1988,2016
"38586","19","189",689,2016
"38587","19","191",918,2016
"38588","19","193",6114,2016
"38589","19","195",419,2016
"38590","19","197",825,2016
"38591","20","001",714,2016
"38592","20","003",433,2016
"38593","20","005",991,2016
"38594","20","007",343,2016
"38595","20","009",1509,2016
"38596","20","011",788,2016
"38597","20","013",485,2016
"38598","20","015",5068,2016
"38599","20","017",104,2016
"38600","20","019",207,2016
"38601","20","021",1123,2016
"38602","20","023",140,2016
"38603","20","025",156,2016
"38604","20","027",604,2016
"38605","20","029",603,2016
"38606","20","031",535,2016
"38607","20","033",44,2016
"38608","20","035",2048,2016
"38609","20","037",2325,2016
"38610","20","039",140,2016
"38611","20","041",1527,2016
"38612","20","043",418,2016
"38613","20","045",9061,2016
"38614","20","047",167,2016
"38615","20","049",107,2016
"38616","20","051",2010,2016
"38617","20","053",331,2016
"38618","20","055",2860,2016
"38619","20","057",2514,2016
"38620","20","059",1723,2016
"38621","20","061",13051,2016
"38622","20","063",107,2016
"38623","20","065",131,2016
"38624","20","067",574,2016
"38625","20","069",369,2016
"38626","20","071",57,2016
"38627","20","073",341,2016
"38628","20","075",156,2016
"38629","20","077",348,2016
"38630","20","079",2450,2016
"38631","20","081",241,2016
"38632","20","083",65,2016
"38633","20","085",818,2016
"38634","20","087",1300,2016
"38635","20","089",82,2016
"38636","20","091",39813,2016
"38637","20","093",289,2016
"38638","20","095",435,2016
"38639","20","097",139,2016
"38640","20","099",1156,2016
"38641","20","101",107,2016
"38642","20","103",9969,2016
"38643","20","105",129,2016
"38644","20","107",632,2016
"38645","20","109",174,2016
"38646","20","111",1878,2016
"38647","20","113",1644,2016
"38648","20","115",641,2016
"38649","20","117",497,2016
"38650","20","119",260,2016
"38651","20","121",2196,2016
"38652","20","123",344,2016
"38653","20","125",2042,2016
"38654","20","127",307,2016
"38655","20","129",218,2016
"38656","20","131",466,2016
"38657","20","133",1074,2016
"38658","20","135",127,2016
"38659","20","137",338,2016
"38660","20","139",1029,2016
"38661","20","141",172,2016
"38662","20","143",380,2016
"38663","20","145",506,2016
"38664","20","147",244,2016
"38665","20","149",2471,2016
"38666","20","151",646,2016
"38667","20","153",111,2016
"38668","20","155",3420,2016
"38669","20","157",160,2016
"38670","20","159",664,2016
"38671","20","161",10279,2016
"38672","20","163",257,2016
"38673","20","165",144,2016
"38674","20","167",472,2016
"38675","20","169",3687,2016
"38676","20","171",348,2016
"38677","20","173",27290,2016
"38678","20","175",2089,2016
"38679","20","177",8987,2016
"38680","20","179",89,2016
"38681","20","181",448,2016
"38682","20","183",151,2016
"38683","20","185",193,2016
"38684","20","187",126,2016
"38685","20","189",361,2016
"38686","20","191",1626,2016
"38687","20","193",664,2016
"38688","20","195",151,2016
"38689","20","197",453,2016
"38690","20","199",49,2016
"38691","20","201",232,2016
"38692","20","203",110,2016
"38693","20","205",493,2016
"38694","20","207",166,2016
"38695","20","209",12952,2016
"38696","21","001",880,2016
"38697","21","003",1063,2016
"38698","21","005",1499,2016
"38699","21","007",503,2016
"38700","21","009",2450,2016
"38701","21","011",682,2016
"38702","21","013",1041,2016
"38703","21","015",11775,2016
"38704","21","017",1363,2016
"38705","21","019",2844,2016
"38706","21","021",1980,2016
"38707","21","023",425,2016
"38708","21","025",401,2016
"38709","21","027",984,2016
"38710","21","029",5667,2016
"38711","21","031",491,2016
"38712","21","033",680,2016
"38713","21","035",2208,2016
"38714","21","037",6584,2016
"38715","21","039",282,2016
"38716","21","041",758,2016
"38717","21","043",1065,2016
"38718","21","045",607,2016
"38719","21","047",12042,2016
"38720","21","049",2487,2016
"38721","21","051",678,2016
"38722","21","053",368,2016
"38723","21","055",435,2016
"38724","21","057",297,2016
"38725","21","059",4254,2016
"38726","21","061",580,2016
"38727","21","063",191,2016
"38728","21","065",617,2016
"38729","21","067",23403,2016
"38730","21","069",790,2016
"38731","21","071",1605,2016
"38732","21","073",3314,2016
"38733","21","075",375,2016
"38734","21","077",695,2016
"38735","21","079",1266,2016
"38736","21","081",2125,2016
"38737","21","083",1717,2016
"38738","21","085",995,2016
"38739","21","087",493,2016
"38740","21","089",2104,2016
"38741","21","091",592,2016
"38742","21","093",10189,2016
"38743","21","095",802,2016
"38744","21","097",954,2016
"38745","21","099",842,2016
"38746","21","101",2265,2016
"38747","21","103",1118,2016
"38748","21","105",294,2016
"38749","21","107",2206,2016
"38750","21","109",400,2016
"38751","21","111",42823,2016
"38752","21","113",4231,2016
"38753","21","115",1054,2016
"38754","21","117",13464,2016
"38755","21","119",585,2016
"38756","21","121",1630,2016
"38757","21","123",1026,2016
"38758","21","125",2958,2016
"38759","21","127",743,2016
"38760","21","129",196,2016
"38761","21","131",295,2016
"38762","21","133",746,2016
"38763","21","135",560,2016
"38764","21","137",1366,2016
"38765","21","139",594,2016
"38766","21","141",1215,2016
"38767","21","143",502,2016
"38768","21","145",4007,2016
"38769","21","147",439,2016
"38770","21","149",606,2016
"38771","21","151",5594,2016
"38772","21","153",334,2016
"38773","21","155",748,2016
"38774","21","157",1705,2016
"38775","21","159",410,2016
"38776","21","161",1024,2016
"38777","21","163",3290,2016
"38778","21","165",322,2016
"38779","21","167",1200,2016
"38780","21","169",516,2016
"38781","21","171",337,2016
"38782","21","173",1711,2016
"38783","21","175",358,2016
"38784","21","177",1153,2016
"38785","21","179",2423,2016
"38786","21","181",340,2016
"38787","21","183",1121,2016
"38788","21","185",5072,2016
"38789","21","187",620,2016
"38790","21","189",164,2016
"38791","21","191",929,2016
"38792","21","193",1174,2016
"38793","21","195",2529,2016
"38794","21","197",596,2016
"38795","21","199",2329,2016
"38796","21","201",118,2016
"38797","21","203",686,2016
"38798","21","205",1509,2016
"38799","21","207",717,2016
"38800","21","209",4286,2016
"38801","21","211",3244,2016
"38802","21","213",1365,2016
"38803","21","215",1355,2016
"38804","21","217",1304,2016
"38805","21","219",735,2016
"38806","21","221",822,2016
"38807","21","223",608,2016
"38808","21","225",725,2016
"38809","21","227",7265,2016
"38810","21","229",625,2016
"38811","21","231",757,2016
"38812","21","233",857,2016
"38813","21","235",1865,2016
"38814","21","237",208,2016
"38815","21","239",1810,2016
"38816","22","001",3299,2016
"38817","22","003",1127,2016
"38818","22","005",7247,2016
"38819","22","007",1315,2016
"38820","22","009",1328,2016
"38821","22","011",2807,2016
"38822","22","013",832,2016
"38823","22","015",12762,2016
"38824","22","017",14952,2016
"38825","22","019",8911,2016
"38826","22","021",460,2016
"38827","22","023",428,2016
"38828","22","025",429,2016
"38829","22","027",646,2016
"38830","22","029",896,2016
"38831","22","031",1353,2016
"38832","22","033",27436,2016
"38833","22","035",329,2016
"38834","22","037",1013,2016
"38835","22","039",1302,2016
"38836","22","041",843,2016
"38837","22","043",1584,2016
"38838","22","045",4218,2016
"38839","22","047",1705,2016
"38840","22","049",750,2016
"38841","22","051",25849,2016
"38842","22","053",1455,2016
"38843","22","055",14668,2016
"38844","22","057",4723,2016
"38845","22","059",629,2016
"38846","22","061",2928,2016
"38847","22","063",9798,2016
"38848","22","065",458,2016
"38849","22","067",1310,2016
"38850","22","069",2048,2016
"38851","22","071",25418,2016
"38852","22","073",8043,2016
"38853","22","075",2439,2016
"38854","22","077",953,2016
"38855","22","079",6305,2016
"38856","22","081",456,2016
"38857","22","083",1117,2016
"38858","22","085",878,2016
"38859","22","087",2617,2016
"38860","22","089",3249,2016
"38861","22","091",919,2016
"38862","22","093",968,2016
"38863","22","095",2871,2016
"38864","22","097",4433,2016
"38865","22","099",2957,2016
"38866","22","101",3114,2016
"38867","22","103",12946,2016
"38868","22","105",6204,2016
"38869","22","107",248,2016
"38870","22","109",5879,2016
"38871","22","111",1205,2016
"38872","22","113",2988,2016
"38873","22","115",9882,2016
"38874","22","117",1574,2016
"38875","22","119",2162,2016
"38876","22","121",1828,2016
"38877","22","123",512,2016
"38878","22","125",641,2016
"38879","22","127",623,2016
"38880","23","001",5470,2016
"38881","23","003",2167,2016
"38882","23","005",17196,2016
"38883","23","007",1541,2016
"38884","23","009",2577,2016
"38885","23","011",5766,2016
"38886","23","013",1987,2016
"38887","23","015",1868,2016
"38888","23","017",2666,2016
"38889","23","019",6518,2016
"38890","23","021",805,2016
"38891","23","023",2599,2016
"38892","23","025",2511,2016
"38893","23","027",2097,2016
"38894","23","029",1062,2016
"38895","23","031",10404,2016
"38896","24","001",2345,2016
"38897","24","003",47155,2016
"38898","24","005",58335,2016
"38899","24","009",6534,2016
"38900","24","011",2009,2016
"38901","24","013",9380,2016
"38902","24","015",6120,2016
"38903","24","017",12348,2016
"38904","24","019",1845,2016
"38905","24","021",16159,2016
"38906","24","023",1095,2016
"38907","24","025",15413,2016
"38908","24","027",27976,2016
"38909","24","029",1200,2016
"38910","24","031",72104,2016
"38911","24","033",68424,2016
"38912","24","035",3102,2016
"38913","24","037",8371,2016
"38914","24","039",1289,2016
"38915","24","041",2370,2016
"38916","24","043",8487,2016
"38917","24","045",5830,2016
"38918","24","047",3413,2016
"38919","24","510",51774,2016
"38920","25","001",9895,2016
"38921","25","003",4158,2016
"38922","25","005",21006,2016
"38923","25","007",833,2016
"38924","25","009",35315,2016
"38925","25","011",3556,2016
"38926","25","013",16522,2016
"38927","25","015",9133,2016
"38928","25","017",102128,2016
"38929","25","019",786,2016
"38930","25","021",49859,2016
"38931","25","023",23620,2016
"38932","25","025",71786,2016
"38933","25","027",32985,2016
"38934","26","001",565,2016
"38935","26","003",378,2016
"38936","26","005",8293,2016
"38937","26","007",1194,2016
"38938","26","009",1586,2016
"38939","26","011",911,2016
"38940","26","013",259,2016
"38941","26","015",3581,2016
"38942","26","017",4679,2016
"38943","26","019",1301,2016
"38944","26","021",8092,2016
"38945","26","023",2393,2016
"38946","26","025",6695,2016
"38947","26","027",3355,2016
"38948","26","029",1674,2016
"38949","26","031",1465,2016
"38950","26","033",1592,2016
"38951","26","035",1882,2016
"38952","26","037",5730,2016
"38953","26","039",857,2016
"38954","26","041",1324,2016
"38955","26","043",1025,2016
"38956","26","045",9259,2016
"38957","26","047",2224,2016
"38958","26","049",18798,2016
"38959","26","051",1376,2016
"38960","26","053",708,2016
"38961","26","055",5933,2016
"38962","26","057",2159,2016
"38963","26","059",2445,2016
"38964","26","061",1833,2016
"38965","26","063",1302,2016
"38966","26","065",20516,2016
"38967","26","067",3865,2016
"38968","26","069",1609,2016
"38969","26","071",531,2016
"38970","26","073",4308,2016
"38971","26","075",6424,2016
"38972","26","077",14957,2016
"38973","26","079",1223,2016
"38974","26","081",34635,2016
"38975","26","083",106,2016
"38976","26","085",773,2016
"38977","26","087",5201,2016
"38978","26","089",1516,2016
"38979","26","091",4556,2016
"38980","26","093",11704,2016
"38981","26","095",224,2016
"38982","26","097",616,2016
"38983","26","099",42702,2016
"38984","26","101",1270,2016
"38985","26","103",3013,2016
"38986","26","105",1412,2016
"38987","26","107",2971,2016
"38988","26","109",1003,2016
"38989","26","111",5650,2016
"38990","26","113",1069,2016
"38991","26","115",7619,2016
"38992","26","117",4141,2016
"38993","26","119",511,2016
"38994","26","121",6933,2016
"38995","26","123",2732,2016
"38996","26","125",75350,2016
"38997","26","127",1578,2016
"38998","26","129",1177,2016
"38999","26","131",227,2016
"39000","26","133",1615,2016
"39001","26","135",414,2016
"39002","26","137",1713,2016
"39003","26","139",16673,2016
"39004","26","141",676,2016
"39005","26","143",1609,2016
"39006","26","145",8272,2016
"39007","26","147",6890,2016
"39008","26","149",3197,2016
"39009","26","151",2046,2016
"39010","26","153",272,2016
"39011","26","155",4064,2016
"39012","26","157",2870,2016
"39013","26","159",4655,2016
"39014","26","161",26969,2016
"39015","26","163",75097,2016
"39016","26","165",2270,2016
"39017","27","001",896,2016
"39018","27","003",26421,2016
"39019","27","005",1748,2016
"39020","27","007",2522,2016
"39021","27","009",4505,2016
"39022","27","011",217,2016
"39023","27","013",5375,2016
"39024","27","015",1367,2016
"39025","27","017",1806,2016
"39026","27","019",7954,2016
"39027","27","021",1936,2016
"39028","27","023",740,2016
"39029","27","025",4069,2016
"39030","27","027",5077,2016
"39031","27","029",478,2016
"39032","27","031",305,2016
"39033","27","033",655,2016
"39034","27","035",3608,2016
"39035","27","037",31986,2016
"39036","27","039",1408,2016
"39037","27","041",2039,2016
"39038","27","043",742,2016
"39039","27","045",1086,2016
"39040","27","047",1457,2016
"39041","27","049",3036,2016
"39042","27","051",361,2016
"39043","27","053",90543,2016
"39044","27","055",995,2016
"39045","27","057",1195,2016
"39046","27","059",3073,2016
"39047","27","061",1704,2016
"39048","27","063",579,2016
"39049","27","065",980,2016
"39050","27","067",2553,2016
"39051","27","069",188,2016
"39052","27","071",502,2016
"39053","27","073",282,2016
"39054","27","075",699,2016
"39055","27","077",201,2016
"39056","27","079",1999,2016
"39057","27","081",322,2016
"39058","27","083",1898,2016
"39059","27","085",2204,2016
"39060","27","087",298,2016
"39061","27","089",458,2016
"39062","27","091",933,2016
"39063","27","093",1410,2016
"39064","27","095",2024,2016
"39065","27","097",1745,2016
"39066","27","099",2364,2016
"39067","27","101",327,2016
"39068","27","103",3029,2016
"39069","27","105",1387,2016
"39070","27","107",334,2016
"39071","27","109",10331,2016
"39072","27","111",2900,2016
"39073","27","113",943,2016
"39074","27","115",1483,2016
"39075","27","117",537,2016
"39076","27","119",2159,2016
"39077","27","121",585,2016
"39078","27","123",49492,2016
"39079","27","125",231,2016
"39080","27","127",889,2016
"39081","27","129",876,2016
"39082","27","131",3972,2016
"39083","27","133",500,2016
"39084","27","135",772,2016
"39085","27","137",8876,2016
"39086","27","139",11465,2016
"39087","27","141",8584,2016
"39088","27","143",897,2016
"39089","27","145",10609,2016
"39090","27","147",2158,2016
"39091","27","149",660,2016
"39092","27","151",499,2016
"39093","27","153",1492,2016
"39094","27","155",170,2016
"39095","27","157",1279,2016
"39096","27","159",1107,2016
"39097","27","161",1221,2016
"39098","27","163",19733,2016
"39099","27","165",486,2016
"39100","27","167",394,2016
"39101","27","169",2397,2016
"39102","27","171",9477,2016
"39103","27","173",615,2016
"39104","28","001",1540,2016
"39105","28","003",1671,2016
"39106","28","005",630,2016
"39107","28","007",801,2016
"39108","28","009",563,2016
"39109","28","011",1790,2016
"39110","28","013",557,2016
"39111","28","015",613,2016
"39112","28","017",893,2016
"39113","28","019",434,2016
"39114","28","021",400,2016
"39115","28","023",871,2016
"39116","28","025",882,2016
"39117","28","027",1367,2016
"39118","28","029",1292,2016
"39119","28","031",998,2016
"39120","28","033",12228,2016
"39121","28","035",6982,2016
"39122","28","037",356,2016
"39123","28","039",992,2016
"39124","28","041",635,2016
"39125","28","043",1129,2016
"39126","28","045",3060,2016
"39127","28","047",18279,2016
"39128","28","049",14652,2016
"39129","28","051",868,2016
"39130","28","053",419,2016
"39131","28","055",50,2016
"39132","28","057",1280,2016
"39133","28","059",9218,2016
"39134","28","061",832,2016
"39135","28","063",298,2016
"39136","28","065",668,2016
"39137","28","067",3339,2016
"39138","28","069",405,2016
"39139","28","071",3427,2016
"39140","28","073",5930,2016
"39141","28","075",4544,2016
"39142","28","077",667,2016
"39143","28","079",1034,2016
"39144","28","081",4941,2016
"39145","28","083",1560,2016
"39146","28","085",1466,2016
"39147","28","087",4270,2016
"39148","28","089",8055,2016
"39149","28","091",1069,2016
"39150","28","093",2207,2016
"39151","28","095",1584,2016
"39152","28","097",587,2016
"39153","28","099",1372,2016
"39154","28","101",1030,2016
"39155","28","103",465,2016
"39156","28","105",3527,2016
"39157","28","107",1676,2016
"39158","28","109",2494,2016
"39159","28","111",687,2016
"39160","28","113",1979,2016
"39161","28","115",1684,2016
"39162","28","117",1248,2016
"39163","28","119",422,2016
"39164","28","121",9751,2016
"39165","28","123",1361,2016
"39166","28","125",239,2016
"39167","28","127",1369,2016
"39168","28","129",844,2016
"39169","28","131",984,2016
"39170","28","133",1326,2016
"39171","28","135",668,2016
"39172","28","137",1758,2016
"39173","28","139",963,2016
"39174","28","141",897,2016
"39175","28","143",907,2016
"39176","28","145",1570,2016
"39177","28","147",706,2016
"39178","28","149",2434,2016
"39179","28","151",2389,2016
"39180","28","153",858,2016
"39181","28","155",500,2016
"39182","28","157",370,2016
"39183","28","159",664,2016
"39184","28","161",703,2016
"39185","28","163",1054,2016
"39186","29","001",1629,2016
"39187","29","003",1336,2016
"39188","29","005",204,2016
"39189","29","007",1401,2016
"39190","29","009",2217,2016
"39191","29","011",600,2016
"39192","29","013",1000,2016
"39193","29","015",1081,2016
"39194","29","017",375,2016
"39195","29","019",12213,2016
"39196","29","021",5297,2016
"39197","29","023",2313,2016
"39198","29","025",547,2016
"39199","29","027",2938,2016
"39200","29","029",3296,2016
"39201","29","031",4675,2016
"39202","29","033",428,2016
"39203","29","035",260,2016
"39204","29","037",7680,2016
"39205","29","039",909,2016
"39206","29","041",304,2016
"39207","29","043",7719,2016
"39208","29","045",256,2016
"39209","29","047",19215,2016
"39210","29","049",2023,2016
"39211","29","051",5206,2016
"39212","29","053",1121,2016
"39213","29","055",1572,2016
"39214","29","057",414,2016
"39215","29","059",1083,2016
"39216","29","061",569,2016
"39217","29","063",787,2016
"39218","29","065",660,2016
"39219","29","067",486,2016
"39220","29","069",1720,2016
"39221","29","071",5338,2016
"39222","29","073",899,2016
"39223","29","075",330,2016
"39224","29","077",20194,2016
"39225","29","079",679,2016
"39226","29","081",442,2016
"39227","29","083",1329,2016
"39228","29","085",406,2016
"39229","29","087",237,2016
"39230","29","089",487,2016
"39231","29","091",2021,2016
"39232","29","093",417,2016
"39233","29","095",43805,2016
"39234","29","097",7582,2016
"39235","29","099",13046,2016
"39236","29","101",6103,2016
"39237","29","103",174,2016
"39238","29","105",1993,2016
"39239","29","107",2156,2016
"39240","29","109",2853,2016
"39241","29","111",640,2016
"39242","29","113",3599,2016
"39243","29","115",641,2016
"39244","29","117",789,2016
"39245","29","119",1769,2016
"39246","29","121",786,2016
"39247","29","123",613,2016
"39248","29","125",498,2016
"39249","29","127",1774,2016
"39250","29","129",214,2016
"39251","29","131",1621,2016
"39252","29","133",582,2016
"39253","29","135",810,2016
"39254","29","137",570,2016
"39255","29","139",692,2016
"39256","29","141",1442,2016
"39257","29","143",1268,2016
"39258","29","145",4552,2016
"39259","29","147",1187,2016
"39260","29","149",484,2016
"39261","29","151",543,2016
"39262","29","153",434,2016
"39263","29","155",1031,2016
"39264","29","157",822,2016
"39265","29","159",2497,2016
"39266","29","161",3157,2016
"39267","29","163",938,2016
"39268","29","165",11212,2016
"39269","29","167",2030,2016
"39270","29","169",9597,2016
"39271","29","171",235,2016
"39272","29","173",682,2016
"39273","29","175",1419,2016
"39274","29","177",1522,2016
"39275","29","179",288,2016
"39276","29","181",560,2016
"39277","29","183",23163,2016
"39278","29","185",392,2016
"39279","29","186",1064,2016
"39280","29","187",3274,2016
"39281","29","189",63969,2016
"39282","29","195",1172,2016
"39283","29","197",177,2016
"39284","29","199",184,2016
"39285","29","201",2632,2016
"39286","29","203",285,2016
"39287","29","205",388,2016
"39288","29","207",1596,2016
"39289","29","209",2527,2016
"39290","29","211",478,2016
"39291","29","213",4349,2016
"39292","29","215",1604,2016
"39293","29","217",1141,2016
"39294","29","219",2630,2016
"39295","29","221",1177,2016
"39296","29","223",535,2016
"39297","29","225",2771,2016
"39298","29","227",63,2016
"39299","29","229",1247,2016
"39300","29","510",33800,2016
"39301","30","001",660,2016
"39302","30","003",522,2016
"39303","30","005",286,2016
"39304","30","007",414,2016
"39305","30","009",707,2016
"39306","30","011",-1,2016
"39307","30","013",6999,2016
"39308","30","015",289,2016
"39309","30","017",885,2016
"39310","30","019",47,2016
"39311","30","021",869,2016
"39312","30","023",468,2016
"39313","30","025",229,2016
"39314","30","027",715,2016
"39315","30","029",4795,2016
"39316","30","031",8002,2016
"39317","30","033",59,2016
"39318","30","035",566,2016
"39319","30","037",45,2016
"39320","30","039",186,2016
"39321","30","041",1037,2016
"39322","30","043",915,2016
"39323","30","045",71,2016
"39324","30","047",1626,2016
"39325","30","049",4103,2016
"39326","30","051",75,2016
"39327","30","053",973,2016
"39328","30","055",60,2016
"39329","30","057",443,2016
"39330","30","059",61,2016
"39331","30","061",284,2016
"39332","30","063",7961,2016
"39333","30","065",325,2016
"39334","30","067",1116,2016
"39335","30","069",-1,2016
"39336","30","071",180,2016
"39337","30","073",304,2016
"39338","30","075",67,2016
"39339","30","077",350,2016
"39340","30","079",50,2016
"39341","30","081",2383,2016
"39342","30","083",1214,2016
"39343","30","085",546,2016
"39344","30","087",559,2016
"39345","30","089",656,2016
"39346","30","091",276,2016
"39347","30","093",1869,2016
