"","Year","y1_statefips","y1_countyfips","n2","pop_estimate","outflow_per_Capita","percentage_change","data_issue_outflow"
"28591",2005,"31","067",1015,22866,0.0443890492434182,-9.12465691303057,0
"28592",2006,"31","067",967,22875,0.0422732240437158,-4.76654768634418,0
"28593",2007,"31","067",1179,22843,0.0516131856586263,22.0942732100389,0
"28594",2008,"31","067",1077,22574,0.0477097545849207,-7.5628563203271,0
"28595",2009,"31","067",906,22364,0.0405115363977821,-15.0875187889012,0
"28596",2010,"31","067",997,22269,0.044770757555346,10.5136006586929,0
"28597",2011,"31","067",1047,21908,0.0477907613657112,6.74548293410448,0
"28598",2012,"31","067",969,21654,0.0447492380160709,-6.36424962215072,0
"28599",2013,"31","067",888,21767,0.0407956999127119,-8.83487245512244,0
"28600",2014,"31","067",536,21557,0.0248643132161247,-39.0516322325016,0
"28601",2015,"31","067",860,21715,0.0396039603960396,59.2803310181764,0
"28602",2016,"31","067",1140,21625,0.0527167630057803,33.1098265895954,0
"28603",2017,"31","067",860,21621,0.0397761435641275,-24.5474469671705,0
"28604",2018,"31","067",858,21495,0.0399162595952547,0.352261477790943,0
"28605",2019,"31","067",922,21513,0.0428578069074513,7.36929597618483,0
"28606",2020,"31","067",801,21653,0.0369925645407103,-13.6853534745878,0
"28607",2004,"31","069",162,2245,0.0721603563474388,NA,0
"28608",2005,"31","069",84,2111,0.039791567977262,-44.8567468463252,0
"28609",2006,"31","069",131,2120,0.0617924528301887,55.2903189577718,0
"28610",2007,"31","069",128,2046,0.0625610948191593,1.24390917299068,0
"28611",2008,"31","069",131,2004,0.0653692614770459,4.48867889221558,0
"28612",2009,"31","069",94,2010,0.0467661691542289,-28.4584710037598,0
"28613",2010,"31","069",105,2075,0.0506024096385542,8.20302486541913,0
"28614",2011,"31","069",132,2062,0.064015518913676,26.5068588055979,0
"28615",2012,"31","069",108,1983,0.0544629349470499,-14.9222940448357,0
"28616",2013,"31","069",55,1923,0.0286011440457618,-47.4851216270873,0
"28617",2014,"31","069",51,1908,0.0267295597484277,-6.54373927958833,0
"28618",2015,"31","069",61,1916,0.0318371607515658,19.1084366940931,0
"28619",2016,"31","069",87,1907,0.0456213948610383,43.2960533668022,0
"28620",2017,"31","069",65,1890,0.0343915343915344,-24.6153378337286,0
"28621",2018,"31","069",47,1890,0.0248677248677249,-27.6923076923077,0
"28622",2019,"31","069",63,1837,0.0342950462710942,37.9098669199319,0
"28623",2020,"31","069",54,1886,0.0286320254506893,-16.5126495985457,0
"28624",2004,"31","071",77,1955,0.039386189258312,NA,0
"28625",2005,"31","071",84,1969,0.04266124936516,8.31525001154254,0
"28626",2006,"31","071",74,1984,0.0372983870967742,-12.57080453149,0
"28627",2007,"31","071",80,1977,0.0404653515427415,8.49088846053945,0
"28628",2008,"31","071",77,2001,0.0384807596201899,-4.90442278860571,0
"28629",2009,"31","071",78,2029,0.0384425825529818,-0.0992107941343878,0
"28630",2010,"31","071",57,2035,0.028009828009828,-27.1385371385371,0
"28631",2011,"31","071",94,2010,0.0467661691542289,66.9634284716767,0
"28632",2012,"31","071",92,1994,0.0461384152457372,-1.34232484688107,0
"28633",2013,"31","071",66,2022,0.0326409495548961,-29.254289769062,0
"28634",2014,"31","071",51,2000,0.0255,-21.8772727272727,0
"28635",2015,"31","071",68,2014,0.0337636544190665,32.406487917908,0
"28636",2016,"31","071",60,1994,0.0300902708124373,-10.8796979172813,0
"28637",2017,"31","071",60,1986,0.0302114803625378,0.40281973816718,0
"28638",2018,"31","071",66,1974,0.033434650455927,10.6686930091185,0
"28639",2019,"31","071",73,1969,0.037074657186389,10.886929221109,0
"28640",2020,"31","071",78,1807,0.0431654676258993,16.4285010347886,0
"28641",2004,"31","073",179,2112,0.0847537878787879,NA,0
"28642",2005,"31","073",179,2110,0.0848341232227488,0.0947867298578288,0
"28643",2006,"31","073",136,2075,0.0655421686746988,-22.7407955845729,0
"28644",2007,"31","073",203,2101,0.0966206568300809,47.4175462664838,0
"28645",2008,"31","073",162,2049,0.0790629575402635,-18.1717863093134,0
"28646",2009,"31","073",108,2020,0.0534653465346535,-32.3762376237624,0
"28647",2010,"31","073",189,2040,0.0926470588235294,73.2843137254902,0
"28648",2011,"31","073",135,1991,0.0678051230537418,-26.813517973739,0
"28649",2012,"31","073",187,2080,0.0899038461538462,32.5915242165242,0
"28650",2013,"31","073",123,2017,0.0609816559246406,-32.1701367255335,0
"28651",2014,"31","073",101,2004,0.0503992015968064,-17.3535043733671,0
"28652",2015,"31","073",114,2025,0.0562962962962963,11.7007700770077,0
"28653",2016,"31","073",167,2025,0.0824691358024691,46.4912280701754,0
"28654",2017,"31","073",112,2028,0.0552268244575937,-33.033341600822,0
"28655",2018,"31","073",94,1996,0.0470941883767535,-14.7258803320928,0
"28656",2019,"31","073",85,1990,0.042713567839196,-9.30182829038811,0
"28657",2020,"31","073",130,1895,0.0686015831134565,60.6084122303275,0
"28658",2004,"31","075",52,680,0.0764705882352941,NA,0
"28659",2005,"31","075",-1,676,-0.0014792899408284,-101.934456076468,1
"28660",2006,"31","075",68,677,0.100443131462334,-6889.95568685377,1
"28661",2007,"31","075",50,660,0.0757575757575758,-24.5766488413547,0
"28662",2008,"31","075",-1,653,-0.00153139356814701,-102.021439509954,1
"28663",2009,"31","075",43,619,0.0694668820678514,-4636.18739903069,1
"28664",2010,"31","075",30,613,0.0489396411092985,-29.5496794263819,0
"28665",2011,"31","075",39,634,0.0615141955835962,25.6940063091483,0
"28666",2012,"31","075",23,625,0.0368,-40.1764102564103,0
"28667",2013,"31","075",-1,633,-0.00157977883096367,-104.292877258053,1
"28668",2014,"31","075",-1,626,-0.00159744408945687,1.11821086261981,1
"28669",2015,"31","075",-1,646,-0.00154798761609907,-3.09597523219813,1
"28670",2016,"31","075",-1,665,-0.00150375939849624,-2.85714285714286,1
"28671",2017,"31","075",-1,649,-0.00154083204930663,2.4653312788906,1
"28672",2004,"31","077",122,2643,0.0461596670450246,NA,0
"28673",2005,"31","077",100,2577,0.0388048117966628,-15.933510181492,0
"28674",2006,"31","077",122,2578,0.0473235065942591,21.9526764934057,0
"28675",2007,"31","077",105,2538,0.041371158392435,-12.5779948068054,0
"28676",2008,"31","077",173,2548,0.0678963893249608,64.1152724826194,0
